800AF5,VT-IAO,IN,23.94223,88.763786,7018,211,748,-13.3,2612,5064,IGO5064,6E5064,HSFA,HGI,VECC,CCU,IGO,6E,A320,1686299209,en-route
800AFD,VT-JSY,IN,43.653488,7.255639,1821,120,283,9.4,1000,LFMN,NCE,LFPB,LBG,GLEX,1686299203,en-route
800B0A,VT-ATB,IN,20.513763,83.576576,9898,96,853,-5.2,0311,762,IAD762,I5762,VABB,BOM,VEBS,BBI,IAD,I5,A320,1686299196,en-route
800B61,VT-EXC,IN,24.832672,93.462982,5181,100,668,0.3,0132,889,AIC889,AI889,VEGT,GAU,VEIM,IMF,AIC,AI,A320,1686299183,en-route
800B62,VT-EXD,IN,27.061295,82.212769,11277,86,901,-0.3,0522,215,AIC215,AI215,VIDP,DEL,VNKT,KTM,AIC,AI,A320,1686299171,en-route
800B72,VT-ITA,IN,20.544022,82.444351,11590,222,838,0,2640,6992,IGO6992,6E6992,VEDG,RDP,VOBL,BLR,IGO,6E,A20N,1686299208,en-route
800B73,VT-ITB,IN,25.252541,76.746811,11269,174,859,0,0543,2514,IGO2514,6E2514,VIDP,DEL,VOBL,BLR,IGO,6E,A20N,1686299210,en-route
800B77,VT-ITF,IN,19.562181,73.775787,8633,66,766,4.9,6346,6905,IGO6905,6E6905,VAPO,PNQ,VARP,RPR,IGO,6E,A20N,1686299208,en-route
800B82,VT-SLC,IN,30.565842,75.236855,9745,352,811,0,3766,8913,SEJ8913,SG8913,VIDP,DEL,VISR,SXR,SEJ,SG,B739,1686299207,en-route
800B8C,VT-APJ,IN,26.505634,84.978981,10751,284,800,3.6,2653,776,IAD776,I5776,VEBD,IXB,VIDP,DEL,IAD,I5,A320,1686299196,en-route
800B94,VT-OMM,IN,29.339676,76.13842,12192,132,864,-0.7,0554,VISR,SXR,E35L,1686299209,en-route
800B9C,VT-GHD,IN,26.892389,59.26543,11277,90,951,0,0555,192,AXB192,IX192,OMDB,DXB,VIAR,ATQ,AXB,IX,B738,1686297454,en-route
800B9D,VT-GHE,IN,11.093491,75.739601,10972,336,825,0,0671,539,AXB539,IX539,VOTV,TRV,OMDB,DXB,AXB,IX,B738,1686299208,en-route
800BA1,VT-AIZ,IN,13.967952,77.482574,4267,352,387,2.6,2710,509,LLR509,9I509,VOBL,BLR,MYGM,GBI,LLR,9I,AT76,1686299202,en-route
800BB7,VT-ITK,IN,21.330322,87.06675,9738,222,835,2.6,2651,512,IGO512,6E512,VECC,CCU,VEVZ,VTZ,IGO,6E,A20N,1686299203,en-route
800BC0,VT-ITL,IN,24.305695,77.11573,9403,10,825,-5.5,0302,5047,IGO5047,6E5047,VABB,BOM,VIGR,GWL,IGO,6E,A20N,1686299203,en-route
800BC1,VT-ITM,IN,24.767487,85.230461,6911,235,737,5.2,1415,154,IGO154,6E154,VEPT,PAT,VAPO,PNQ,IGO,6E,A20N,1686298893,en-route
800BD6,VT-EHB,IN,27.925104,78.998985,6728,288,457,0.3,0604,VEPT,PAT,BE20,1686299207,en-route
800BE9,VT-HYD,IN,26.498558,84.314842,10675,103,887,1,0536,792,IAD792,I5792,VIDP,DEL,VEGT,GAU,IAD,I5,A320,1686299196,en-route
800BEF,VT-EXG,IN,19.522194,74.241608,7818,254,722,-10.4,1326,1614,AIC1614,AI1614,VANP,NAG,VABB,BOM,AIC,AI,A20N,1686299208,en-route
800BFA,VT-EXV,IN,16.879004,72.505257,10363,297,870,0,0623,5603,AIC5603,AI5603,VOMM,MAA,OEJN,JED,AIC,AI,A20N,1686299135,en-route
800C08,VT-EXI,IN,25.109159,77.25322,9753,359,831,0,2276,434,AIC434,AI434,VABP,BHO,VIDP,DEL,AIC,AI,A20N,1686299202,en-route
800C0A,VT-RKD,IN,25.216883,74.585045,5166,213,431,3.9,5404,615,LLR615,9I615,VIJP,JAI,VAAH,AMD,LLR,9I,AT76,1686299210,en-route
800C38,VT-ITX,IN,19.265854,73.711197,3916,237,605,-9.4,2631,5119,IGO5119,6E5119,VEBD,IXB,VABB,BOM,IGO,6E,A20N,1686299208,en-route
800C3A,VT-RKE,IN,24.514481,92.419739,3665,244,359,3.9,0000,742,LLR742,9I742,VEKU,IXS,VECC,CCU,LLR,9I,AT76,1686299209,en-route
800C63,VT-ITZ,IN,26.661211,88.534538,10988,266,842,0,2610,2503,IGO2503,6E2503,VEIM,IMF,VIDP,DEL,IGO,6E,A20N,1686299209,en-route
800C65,VT-IYA,IN,16.914093,78.123245,2842,215,333,2.9,2726,7921,IGO7921,6E7921,VOHS,HYD,VOMY,MYQ,IGO,6E,AT76,1686299208,en-route
800C6D,VT-IYB,IN,13.771549,75.917313,4572,20,461,0.3,5543,7178,IGO7178,6E7178,VOKN,CNN,VOHS,HYD,IGO,6E,AT76,1686299136,en-route
800C71,VT-IVB,IN,27.279465,79.385704,10530,113,907,4.2,0542,2521,IGO2521,6E2521,VIDP,DEL,VEGY,GAY,IGO,6E,A20N,1686299212,en-route
800C72,VT-IVC,IN,25.560608,87.822212,7482,30,764,-4.2,1435,751,IGO751,6E751,VECC,CCU,VEBD,IXB,IGO,6E,A20N,1686298789,en-route
800C7F,VT-RKH,IN,17.024433,78.659164,1927,53,383,-5.2,1000,896,LLR896,9I896,VOBL,BLR,VOHS,HYD,LLR,9I,AT76,1686299208,en-route
800C83,VT-IXR,IN,32.153816,75.770348,10538,149,909,3.3,3654,559,IAD559,I5559,VISR,SXR,VIDP,DEL,IAD,I5,A320,1686299203,en-route
800C85,VT-CIM,IN,23.644226,87.136742,8465,122,779,-10.4,0531,767,AIC767,AI767,VIDP,DEL,VECC,CCU,AIC,AI,A20N,1686299205,en-route
800C86,VT-CIN,IN,20.407896,73.311966,7658,198,748,-9.8,5402,646,AIC646,AI646,VIJO,JDH,VABB,BOM,AIC,AI,A20N,1686299208,en-route
800C87,VT-CIO,IN,25.202728,77.371468,10972,357,864,0,1413,486,AIC486,AI486,VEVZ,VTZ,VIDP,DEL,AIC,AI,A20N,1686299208,en-route
800C8E,VT-TNH,IN,19.143492,78.006874,10287,10,864,5.2,2720,880,VTI880,UK880,VOHS,HYD,VIDP,DEL,VTI,UK,A20N,1686299208,en-route
800C90,VT-IVG,IN,23.405273,90.541824,9448,108,800,0,1450,123,IGO123,6E123,VECC,CCU,VELP,AJL,IGO,6E,A20N,1686299209,en-route
800CBA,VT-TNK,IN,25.013397,74.47937,11277,20,835,0,0312,952,VTI952,UK952,VABB,BOM,VIDP,DEL,VTI,UK,A20N,1686299205,en-route
800CBF,VT-IYF,IN,24.326477,92.08094,5486,220,442,-0.3,2611,7155,IGO7155,6E7155,VEIM,IMF,VECC,CCU,IGO,6E,AT76,1686299207,en-route
800CC8,VT-EXO,IN,7.35125,95.008629,10126,109,820,8.8,0604,346,AIC346,AI346,VOMM,MAA,WSSS,SIN,AIC,AI,A20N,1686299205,en-route
800CC9,VT-JPR,IN,13.686905,78.23838,4937,45,711,8.8,1000,942,IAD942,I5942,VOBL,BLR,VEVZ,VTZ,IAD,I5,A320,1686299203,en-route
800CE1,VT-IYK,IN,15.324392,78.97728,4876,236,459,-0.3,0226,7072,IGO7072,6E7072,VOBZ,VGA,VOBL,BLR,IGO,6E,AT76,1686299208,en-route
800CE8,VT-ATV,IN,8.312507,74.946838,10774,359,837,4.2,7445,272,VTI272,UK272,VRMM,MLE,VABB,BOM,VTI,UK,A20N,1686299208,en-route
800CEB,VT-IVV,IN,26.527679,91.817513,10660,75,885,-0.3,0546,2188,IGO2188,6E2188,VIDP,DEL,VEMN,DIB,IGO,6E,A20N,1686299205,en-route
800CEC,VT-IVW,IN,22.810083,89.005943,4968,72,666,9.4,1305,9201,IGO9201,6E9201,VECC,CCU,VEAT,IXA,IGO,6E,A20N,1686299211,en-route
800CF2,VT-MXA,IN,25.405518,75.294899,10972,204,866,0,0535,157,SEJ157,SG157,VIDP,DEL,VABB,BOM,SEJ,SG,B38M,1686299209,en-route
800CF3,VT-MXB,IN,25.903931,85.255302,10347,259,829,4.9,1402,494,SEJ494,SG494,VEBD,IXB,VAAH,AMD,SEJ,SG,B38M,1686299196,en-route
800CFE,VT-EXP,IN,18.199411,73.55986,9044,138,768,5.2,0326,601,AIC601,AI601,VABB,BOM,VOBL,BLR,AIC,AI,A20N,1686299209,en-route
800D00,VT-IVY,IN,20.808746,77.392303,11277,74,851,0,0322,5226,IGO5226,6E5226,VABB,BOM,VARP,RPR,IGO,6E,A20N,1686299207,en-route
800D01,VT-IVX,IN,22.060547,77.658905,11277,48,851,0,0316,2485,IGO2485,6E2485,VABB,BOM,VEPT,PAT,IGO,6E,A20N,1686299204,en-route
800D02,VT-IZA,IN,14.048953,78.133224,5821,205,637,-5.5,5413,498,IGO498,6E498,VIJP,JAI,VOBL,BLR,IGO,6E,A20N,1686299212,en-route
800D06,VT-SNB,IN,13.516479,77.433578,6896,27,474,8.5,2066,P180,1686299212,en-route
800D08,VT-SQB,IN,19.215271,72.834351,3086,90,550,-6.8,6321,2906,SEJ2906,SG2906,VAKE,IXY,VABB,BOM,SEJ,SG,DH8D,1686299180,en-route
800D14,VT-MXE,IN,11.183663,76.974457,7414,334,838,5.9,0666,23,SEJ23,SG23,VOMD,IXM,OMDB,DXB,SEJ,SG,B38M,1686299213,en-route
800D2C,VT-IZH,IN,19.930595,74.49205,9639,69,885,6.8,0332,5384,IGO5384,6E5384,VABB,BOM,VICX,KNU,IGO,6E,A20N,1686299208,en-route
800D32,VT-IZI,IN,28.950989,77.361282,2781,173,585,-4.2,3562,625Q,IGO625Q,6E6428,VILH,IXL,VIDP,DEL,IGO,6E,A20N,1686299209,en-route
800D33,VT-IZJ,IN,31.218018,77.534935,9913,185,842,-11.4,3623,2049,IGO2049,6E2049,VILH,IXL,VIDP,DEL,IGO,6E,A20N,1686299207,en-route
800D36,VT-IZM,IN,17.036453,74.12278,9494,153,842,-5.2,0512,5624,IGO5624,6E5624,VIDP,DEL,VOHB,HBX,IGO,6E,A20N,1686299153,en-route
800D3C,VT-KUL,IN,28.068329,78.626083,7901,293,700,-14.6,2644,549,IAD549,I5549,VERC,IXR,VIDP,DEL,IAD,I5,A320,1686299209,en-route
800D40,VT-EXR,IN,13.384323,77.560211,3947,14,600,12.7,2702,501,AIC501,AI501,VOBL,BLR,VIDP,DEL,AIC,AI,A20N,1686299203,en-route
800D43,VT-IHZ,IN,17.312943,78.034683,4709,286,520,10.1,2730,6593,IGO6593,6E6593,VOHS,HYD,VAAH,AMD,IGO,6E,A320,1686299208,en-route
800D4C,VT-IZQ,IN,25.264179,85.197838,3032,37,535,-8.1,1437,6722,IGO6722,6E6722,VERC,IXR,VEPT,PAT,IGO,6E,A20N,1686299196,en-route
800D4F,VT-IUB,IN,18.406755,73.582382,10363,316,879,-0.3,0203,6374,IGO6374,6E6374,VOMM,MAA,VAAH,AMD,IGO,6E,A21N,1686299212,en-route
800D57,VT-IUC,IN,19.769106,85.399628,10370,235,846,0.3,2657,455,IGO455,6E455,VECC,CCU,VOBL,BLR,IGO,6E,A21N,1686298313,en-route
800D62,VT-IUE,IN,27.275986,80.213875,10363,311,835,0,2650,6362,IGO6362,6E6362,VIBN,VNS,VIDP,DEL,IGO,6E,A21N,1686299212,en-route
800D6C,VT-IZV,IN,15.47168,76.98053,10980,309,868,0,0212,238,IGO238,6E238,VOMM,MAA,VASU,STV,IGO,6E,A20N,1686299208,en-route
800D85,VT-IZX,IN,22.021955,82.772728,11269,1,844,-14.3,0201,253,IGO253,6E253,VOMM,MAA,VIBN,VNS,IGO,6E,A20N,1686298154,en-route
800D86,VT-IZY,IN,16.115128,75.32428,8328,250,781,-5.9,1373,634,IGO634,6E634,VECC,CCU,VOGO,GOI,IGO,6E,A20N,1686298898,en-route
800D87,VT-IJB,IN,26.64813,81.068222,11285,117,885,0,0566,6557,IGO6557,6E6557,VIDP,DEL,VECC,CCU,IGO,6E,A20N,1686299212,en-route
800D8A,VT-IYQ,IN,16.104538,79.701958,5974,249,487,-2.9,0223,7913,IGO7913,6E7913,VEVZ,VTZ,VOKU,KJB,IGO,6E,AT76,1686299205,en-route
800D8B,VT-BKK,IN,22.970409,87.2407,10668,39,864,-0.3,2714,1982,IAD1982,I51982,VOBL,BLR,VEGT,GAU,IAD,I5,A320,1686299206,en-route
800D9B,VT-TGE,IN,19.816086,78.215202,11574,347,844,0,2753,896,VTI896,UK896,VOTV,TRV,VIDP,DEL,VTI,UK,B738,1686299204,en-route
800DA0,VT-TNN,IN,22.699539,56.037464,11269,68,907,0,5234,6018,VTI6018,UK6018,OEJN,JED,VTI,UK,A20N,1686299212,en-route
800DA4,VT-SXB,IN,19.368942,73.212891,5402,62,675,13.7,0301,385,SEJ385,SG385,VABB,BOM,VEGK,GOP,SEJ,SG,B738,1686299208,en-route
800DA5,VT-SXC,IN,20.727663,77.090813,10668,73,850,0,0354,163,SEJ163,SG163,VABB,BOM,VEBD,IXB,SEJ,SG,B738,1686299206,en-route
800DAC,VT-IJM,IN,27.222073,79.759529,6553,114,772,-9.8,3456,307,IGO307,6E307,VIAR,ATQ,VILK,LKO,IGO,6E,A20N,1686299003,en-route
800DB1,VT-IYT,IN,12.528743,80.357231,3307,10,490,-4.6,2746,7135,IGO7135,6E7135,VOMD,IXM,VOMM,MAA,IGO,6E,AT76,1686299213,en-route
800DB7,VT-IYZ,IN,18.000366,76.426582,4869,347,459,0,2726,7379,IGO7379,6E7379,VOBZ,VGA,VASD,SAG,IGO,6E,AT76,1686299208,en-route
800DB8,VT-ATQ,IN,23.091064,81.41993,10972,275,835,0,2666,588,IAD588,I5588,VECC,CCU,VASU,STV,IAD,I5,A320,1686299208,en-route
80139B,VT-TNQ,IN,27.752861,76.584267,10972,25,850,0.3,2711,657,VTI657,UK657,VOBL,BLR,VICG,IXC,VTI,UK,A20N,1686299207,en-route
80139D,VT-IJT,IN,11.420428,77.64019,9944,55,827,5.2,1000,571,IGO571,6E571,VOCI,COK,VOMM,MAA,IGO,6E,A20N,1686299212,en-route
80139F,VT-NAG,IN,17.758209,74.459023,5593,341,648,-15.3,0636,1426,IAD1426,I51426,VOBL,BLR,VAPO,PNQ,IAD,I5,A320,1686299206,en-route
8013A3,VT-TNU,IN,22.780014,88.584061,2865,5,398,-7.5,0637,778,VTI778,UK778,VOPB,IXZ,VECC,CCU,VTI,UK,A20N,1686299207,en-route
8013AF,VT-HKG,IN,14.278427,75.281731,9296,308,829,-5.2,2713,1454,IAD1454,I51454,VOBL,BLR,VOGO,GOI,IAD,I5,A320,1686298291,en-route
8013B2,VT-TNW,IN,23.86853,74.650063,10363,201,870,0.3,0577,555,VTI555,UK555,VIDP,DEL,GOX,VTI,UK,A20N,1686299211,en-route
8013BD,VT-MLE,IN,13.691898,77.711456,5532,16,674,7.8,1000,1228,IAD1228,I51228,VOBL,BLR,VOHS,HYD,IAD,I5,A320,1686299203,en-route
8013CB,VT-IJW,IN,7.2686,99.001389,10668,140,863,0,0533,1013,IGO1013,6E1013,VIDP,DEL,WSSS,SIN,IGO,6E,A20N,1686299211,en-route
8013D8,VT-ISA,IN,10.407358,76.94635,8229,11,900,0,2747,6147,IGO6147,6E6147,VOTV,TRV,VOBL,BLR,IGO,6E,A20N,1686299206,en-route
8013DA,VT-IJQ,IN,10.229901,76.280396,2240,329,459,16.9,2764,6392,IGO6392,6E6392,VOCI,COK,VAAH,AMD,IGO,6E,A20N,1686299206,en-route
8013DB,VT-ISK,IN,17.564117,76.66684,10241,152,872,3.9,0314,233,IGO233,6E233,VASD,SAG,VOBL,BLR,IGO,6E,A20N,1686299208,en-route
8013E7,VT-ISJ,IN,14.866516,78.015121,9265,9,875,6.2,2705,852,IGO852,6E852,VOBL,BLR,VIDN,DED,IGO,6E,A20N,1686299213,en-route
8013EA,VT-TNX,IN,14.646561,97.02623,10820,281,855,2,0714,124,VTI124,UK124,VTBS,BKK,VABB,BOM,VTI,UK,A20N,1686299175,en-route
8013F1,VT-FBA,IN,24.857126,92.898628,6408,53,494,0,1225,215,FLG215,S9215,VEAT,IXA,FLG,S9,AT75,1686299016,en-route
8013F2,VT-ISN,IN,28.147858,77.594872,6332,121,788,8.1,0534,2787,IGO2787,6E2787,VIDP,DEL,VEPT,PAT,IGO,6E,A20N,1686299209,en-route
8013FB,VT-ISP,IN,30.668056,75.127312,11582,11,842,0,0265,228,IGO228,6E228,VABB,BOM,VISR,SXR,IGO,6E,A20N,1686299206,en-route
80140B,VT-ILD,IN,14.15742,78.235474,10668,198,855,0.3,2722,6408,IGO6408,6E6408,VOHS,HYD,VOCB,CJB,IGO,6E,A21N,1686299213,en-route
80140C,VT-ILF,IN,13.279312,78.711594,5425,266,644,-6.2,6137,1056,IGO1056,6E1056,VTBS,BKK,VOBL,BLR,IGO,6E,A21N,1686299209,en-route
80140E,VT-ATG,IN,26.482498,90.08297,8717,276,805,4.2,0470,784,IAD784,I5784,VEGT,GAU,VIDP,DEL,IAD,I5,A20N,1686299208,en-route
80141C,VT-ILN,IN,19.378189,72.819199,3398,59,685,12,0343,363,IGO363,6E363,VABB,BOM,VERC,IXR,IGO,6E,A21N,1686299198,en-route
80141F,VT-ILH,IN,23.676979,79.779556,10660,53,877,-6.5,0342,5191,IGO5191,6E5191,VABB,BOM,VIAL,IXD,IGO,6E,A21N,1686298176,en-route
80142B,VT-ILE,IN,24.613815,77.274269,10972,358,851,0,2712,869,IGO869,6E869,VOBL,BLR,VIDP,DEL,IGO,6E,A21N,1686299204,en-route
80143C,VT-LIB,IN,13.215994,79.935219,3429,129,551,-8.5,0345,VABB,BOM,H25B,1686299213,en-route
80145A,VT-TQH,IN,12.304321,78.030869,10972,340,814,0,7366,132,VTI132,UK132,VCBI,CMB,VABB,BOM,VTI,UK,A20N,1686299209,en-route
80145B,VT-ILS,IN,14.645325,99.111694,10058,117,851,0,0537,1053,IGO1053,6E1053,VIDP,DEL,VTBS,BKK,IGO,6E,A21N,1686299208,en-route
80145F,VT-IIG,IN,22.551727,58.856258,10660,116,901,0.3,0535,1476,IGO1476,6E1476,OMDB,DXB,VOCI,COK,IGO,6E,A20N,1686298769,en-route
80146F,VT-ILU,IN,21.354996,73.482002,7368,157,807,7.2,1135,5185,IGO5185,6E5185,VABO,BDQ,VABB,BOM,IGO,6E,A21N,1686299205,en-route
80148D,VT-ILY,IN,17.498611,77.128357,7894,280,831,2.9,2721,6699,IGO6699,6E6699,VOHS,HYD,VABB,BOM,IGO,6E,A21N,1686299208,en-route
80148F,VT-IIH,IN,14.017593,74.39444,10378,336,872,0.7,2764,6704,IGO6704,6E6704,VOCI,COK,VABB,BOM,IGO,6E,A20N,1686298867,en-route
80149C,VT-IIL,IN,18.587704,73.001106,10965,166,855,0.3,6313,367,IGO367,6E367,VAAH,AMD,VOGO,GOI,IGO,6E,A20N,1686299211,en-route
80149D,VT-IRD,IN,11.352585,79.025887,3375,208,529,-4.2,0216,7028,IGO7028,6E7028,VOMM,MAA,VOTR,TRZ,IGO,6E,AT76,1686299157,en-route
80149F,VT-IRB,IN,21.716665,74.80484,4876,208,490,-0.3,6324,7108,IGO7108,6E7108,VAID,IDR,VAOZ,ISK,IGO,6E,AT76,1686299127,en-route
8014AF,VT-IIO,IN,23.47904,89.896645,10393,91,774,-16.6,0547,5022,IGO5022,6E5022,VIDP,DEL,VEAT,IXA,IGO,6E,A20N,1686299209,en-route
8014B4,VT-IMD,IN,13.70307,80.921677,7467,43,777,5.9,1000,6326,IGO6326,6E6326,VOMM,MAA,VECC,CCU,IGO,6E,A21N,1686299213,en-route
8014BC,VT-IIR,IN,18.668331,77.196831,9144,349,877,0,2715,65T,IGO65T,6E6537,VOHS,HYD,VABO,BDQ,IGO,6E,A20N,1686299208,en-route
8014C4,VT-TQL,IN,13.037842,77.677788,10675,186,850,0,0540,533,VTI533,UK533,VIDP,DEL,VOCB,CJB,VTI,UK,A20N,1686299207,en-route
8014C8,VT-IMI,IN,28.095905,78.510452,5974,293,783,-9.4,2636,6194,IGO6194,6E6194,VEBS,BBI,VIDP,DEL,IGO,6E,A21N,1686299209,en-route
8014D3,VT-IIU,IN,25.554932,91.756081,6659,172,718,4.9,2601,457,IGO457,6E457,VEGT,GAU,VEAT,IXA,IGO,6E,A20N,1686299209,en-route
8014D8,VT-IMJ,IN,9.33242,76.37056,10363,201,877,0.3,0644,1127,IGO1127,6E1127,VOBL,BLR,VRMM,MLE,IGO,6E,A21N,1686299209,en-route
8014DC,VT-IIW,IN,23.453705,81.440948,11582,338,844,-16.3,0205,6311,IGO6311,6E6311,VOMM,MAA,VILK,LKO,IGO,6E,A20N,1686297945,en-route
8014DE,VT-IMM,IN,23.880203,74.626717,10965,201,853,0,0541,6092,IGO6092,6E6092,VIDP,DEL,VABB,BOM,IGO,6E,A21N,1686299205,en-route
8014E4,VT-IMN,IN,22.719452,74.187477,10553,201,861,-7.5,0533,6531,IGO6531,6E6531,VIDP,DEL,VASU,STV,IGO,6E,A21N,1686298579,en-route
8014E5,VT-IMQ,IN,26.256592,82.760323,10660,107,896,0.3,0511,1103,IGO1103,6E1103,VIDP,DEL,VGHS,DAC,IGO,6E,A21N,1686299164,en-route
8014E8,VT-IMS,IN,26.549423,83.615387,10965,276,848,0,2617,5173,IGO5173,6E5173,VEGT,GAU,VIDP,DEL,IGO,6E,A21N,1686299196,en-route
8014F4,VT-IKX,IN,22.583038,88.085533,4076,273,603,12,2662,8053,IGO8053,6E8053,VECC,CCU,VABB,BOM,IGO,6E,A321,1686299207,en-route
8014F7,VT-IIY,IN,23.539307,60.704006,10675,116,913,0,6203,1488,IGO1488,6E1488,OMDB,DXB,VEBS,BBI,IGO,6E,A20N,1686299202,en-route
8014F8,VT-YAC,IN,13.928569,77.166328,6454,147,807,-8.5,0320,1363,AKJ1363,QP1363,VABB,BOM,VOBL,BLR,AKJ,QP,B38M,1686299203,en-route
8014FE,VT-YAE,IN,23.17617,76.972504,11277,174,868,-0.3,0555,1406,AKJ1406,QP1406,VIDP,DEL,VOHS,HYD,AKJ,QP,B38M,1686299204,en-route
80152C,VT-IMY,IN,17.992126,72.882385,10668,1,848,0,2047,2044,IGO2044,6E2044,VOGO,GOI,VIDP,DEL,IGO,6E,A21N,1686299209,en-route
80152E,VT-IPG,IN,18.481247,78.824356,11269,162,833,0,0526,2331,IGO2331,6E2331,VIDP,DEL,VOMM,MAA,IGO,6E,A20N,1686299208,en-route
80153A,VT-TSQ,IN,28.494644,73.301102,10972,270,838,-0.3,0501,25,VTI25,UK25,VIDP,DEL,EDDF,FRA,VTI,UK,B789,1686299096,en-route
80154A,VT-YAP,IN,22.661816,73.536888,10668,20,859,0,0360,1127,AKJ1127,QP1127,VABB,BOM,VIDP,DEL,AKJ,QP,B38M,1686299204,en-route
80155C,VT-IBH,IN,22.473862,72.932137,4015,358,642,-5.9,0323,6484,IGO6484,6E6484,VABB,BOM,VAAH,AMD,IGO,6E,A21N,1686298990,en-route
80155F,VT-TVG,IN,17.59926,72.808998,8694,13,829,-10.4,2050,842,VTI842,UK842,VOGO,GOI,VABB,BOM,VTI,UK,A21N,1686299200,en-route
80156A,VT-IBJ,IN,22.026379,73.896942,10972,200,853,0,0527,5263,IGO5263,6E5263,VICG,IXC,VABB,BOM,IGO,6E,A21N,1686299210,en-route
80156D,VT-IPN,IN,27.878878,78.070328,8884,117,879,4.9,0561,1155,IGO1155,6E1155,VIDP,DEL,VNKT,KTM,IGO,6E,A20N,1686299209,en-route
80159A,VT-IPR,IN,17.284012,79.28968,4221,255,629,-12.7,2621,6912,IGO6912,6E6912,VEBS,BBI,VOHS,HYD,IGO,6E,A20N,1686299208,en-route
80159C,VT-TQP,IN,26.093857,87.368309,11574,257,822,0,0465,742,VTI742,UK742,VEGT,GAU,VIDP,DEL,VTI,UK,A20N,1686298972,en-route
80159D,VT-TQQ,IN,28.422913,76.676598,10668,22,872,0,3305,852,VTI852,UK852,VABB,BOM,VIDN,DED,VTI,UK,A20N,1686299209,en-route
8015AD,VT-IBK,IN,26.340141,75.083679,11277,28,851,0.3,0305,2015,IGO2015,6E2015,VABB,BOM,VIDP,DEL,IGO,6E,A21N,1686299208,en-route
8015C1,VT-TVI,IN,-20.343018,57.836346,2217,28,513,15,2000,242,VTI242,UK242,FIMP,MRU,VABB,BOM,VTI,UK,A21N,1686299210,en-route
8015C2,VT-IBO,IN,27.493519,80.361237,7078,337,781,5.5,3422,6552,IGO6552,6E6552,VILK,LKO,VICG,IXC,IGO,6E,A21N,1686299212,en-route
8015C5,VT-TVJ,IN,22.973877,74.268974,10363,201,870,0,0537,993,VTI993,UK993,VIDP,DEL,VABB,BOM,VTI,UK,A21N,1686299206,en-route
8015C6,VT-IBT,IN,27.02269,76.752075,9212,176,875,8.8,0545,6713,IGO6713,6E6713,VIDP,DEL,VASD,SAG,IGO,6E,A21N,1686299209,en-route
8405B0,JA01JJ,AU,33.512833,133.319916,9433,82,968,0,2035,584,JJP584,GK584,RJFF,FUK,RJGG,NGO,JST,GK,A320,1686299206,en-route
8405F9,JA01MK,CL,34.79491,135.431732,68,18,16,0,1200,JAT,JA,EC35,1686299109,en-route
840A7C,JA02XJ,JP,38.306259,140.911697,12199,202,705,0,3367,516,JAL516,JL516,RJCC,CTS,RJTT,HND,JAL,JL,A359,1686299211,en-route
840D81,JA03RK,JP,34.322361,139.234375,6019,67,748,-8.1,2251,934,JAL934,JL934,ROMY,MMY,RJTT,HND,JTA,JL,B738,1686299212,en-route
84106C,JA04JJ,AU,33.567215,133.518753,10332,226,692,2.3,2037,357,JJP357,GK357,RJBB,KIX,ROAH,OKA,JST,GK,A320,1686299206,en-route
8411A4,JA04XJ,JP,34.448959,132.189911,9753,256,724,-0.3,4740,325,JAL325,JL325,RJTT,HND,RJFF,FUK,JAL,JL,A359,1686299204,en-route
841C60,JA07XJ,JP,35.557716,138.781815,8641,273,714,4.2,2102,327,JAL327,JL327,RJTT,HND,RJFF,FUK,JAL,JL,A359,1686299213,en-route
841E00,JA08AN,JP,36.137619,140.228622,3459,190,616,-5.5,4644,28,ADO28,HD28,RJCC,CTS,RJTT,HND,ADO,HD,B737,1686299212,en-route
841FF4,JA08XJ,JP,35.98851,139.853149,4617,4,700,8.1,2325,523,JAL523,JL523,RJTT,HND,RJCC,CTS,JAL,JL,A359,1686299212,en-route
8422F9,JA09RK,JP,34.426544,136.40036,3406,18,572,-6.8,3407,44,JTA44,NU44,ROAH,OKA,RJGG,NGO,JTA,NU,B738,1686299204,en-route
845BE4,JA10JJ,AU,35.501083,137.198975,10568,255,661,-5.2,1741,517,JJP517,GK517,RJAA,NRT,RJFF,FUK,JST,GK,A320,1686299211,en-route
845C8C,JA10RJ,JP,36.654022,136.396606,7315,245,661,0,3320,16,IBX16,FW16,RJSS,SDJ,RJFF,FUK,IBX,FW,CRJ7,1686299206,en-route
845CE4,JA10VA,JP,42.856174,141.833557,1661,353,464,-8.1,2250,579,APJ579,MM579,RJAA,NRT,RJCC,CTS,APJ,MM,A320,1686299210,en-route
845F5A,JA11HC,JP,42.586029,141.104095,3802,14,533,-0.3,4602,2752,JAL2752,JL2752,RJCH,HKD,RJCO,OKD,NTH,JL,AT46,1686299178,en-route
8460B0,JA11XJ,JP,42.64669,141.911545,3192,1,583,-10.7,3350,521,JAL521,JL521,RJTT,HND,RJCC,CTS,JAL,JL,A359,1686299208,en-route
8462EE,JA12HC,JP,43.226685,144.053787,1386,68,322,-4.6,0452,2869,JAL2869,JL2869,RJCO,OKD,RJCK,KUH,NTH,JL,AT46,1686299212,en-route
8463B4,JA12RJ,JP,34.783974,135.389893,1150,184,324,8.1,3362,75,IBX75,FW75,RJOO,ITM,RJFK,KOJ,IBX,FW,CRJ7,1686299210,en-route
